rank,researcher,institution,publications,theses,citations,research_score
40620,Dhriti Ranjan Dolai,Indian Institute of Science Bangalore,1,0,0,2.0
40621,Dhrupad Vijay,PES University,1,0,0,2.0
40622,V M Dhruthi,PES University,1,0,0,2.0
40623,C N,International Institute of Information Technology Bangalore,1,0,0,2.0
40624,M Abhishek,B.M.S. College of Engineering,1,0,0,2.0
40625,P Abhishek,Indian Institute of Science Bangalore,1,0,0,2.0
40626,Abhishek Pasari,Indian Institute of Science Bangalore,1,0,0,2.0
40627,R Abhishek,Indian Institute of Science Bangalore,1,0,0,2.0
40628,R Krishna Prasad,International Institute of Information Technology Bangalore,1,0,0,2.0
40629,Kirti Rahul Kadam,International Institute of Information Technology Bangalore,1,0,0,2.0
40630,B Bhavya,PES University,1,0,0,2.0
40631,B Rama Bhupal Reddy,R V College of Engineering,1,0,0,2.0
40632,Bibhuti B Das,Indian Institute of Science Bangalore,1,0,0,2.0
40633,B Bindu,Dayananda Sagar College of Engineering,1,0,0,2.0
40634,B Brindha,Indian Institute of Science Bangalore,1,0,0,2.0
40635,Varun Kadam,PES University,1,0,0,2.0
40636,Nishanth Krishna,PES University,1,0,0,2.0
40637,P Ramya Krishna,PES University,1,0,0,2.0
40638,Patteti Krishna,B.M.S. College of Engineering,1,0,0,2.0
40639,Aryan Mishra,International Institute of Information Technology Bangalore,1,0,0,2.0
40640,Hemavati Dhole,Indian Institute of Science Bangalore,1,0,0,2.0
40641,Nagarathna C R8,B.M.S. College of Engineering,1,0,0,2.0
40642,C Nandani,PES University,1,0,0,2.0
40643,Somanna Roopa,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40644,Roopalakshmi,B.M.S. College of Engineering,1,0,0,2.0
40645,Rosaline,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40646,Rohit Sinha,Indian Institute of Science Bangalore,1,0,0,2.0
40647,Rohit Sulake,PES University,1,0,0,2.0
40648,Rohit Yadav,International Institute of Information Technology Bangalore,1,0,0,2.0
40649,Rohith,Indian Institute of Science Bangalore,1,0,0,2.0
40650,Rohith,B.M.S. College of Engineering,1,0,0,2.0
40651,S Rohith,PES University,1,0,0,2.0
40652,V Rohith,R V College of Engineering,1,0,0,2.0
40653,Roja,CMR Institute of Technology,1,0,0,2.0
40654,Xavier Rojas,Indian Institute of Science Bangalore,1,0,0,2.0
40655,Abhishek Kumar Prajapati,Indian Institute of Science Bangalore,1,0,0,2.0
40656,Kahini Wadhawan,Indian Institute of Science Bangalore,1,0,0,2.0
40657,Kai Nussbaumer,Indian Institute of Science Bangalore,1,0,0,2.0
40658,K Dhinakaran,B.M.S. College of Engineering,1,0,0,2.0
40659,Dhinakaran Veeman,Indian Institute of Science Bangalore,1,0,0,2.0
40660,C P,PES University,1,0,0,2.0
40661,Ravishankar P C,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40662,Swetha P C,B.M.S. College of Engineering,1,0,0,2.0
40663,Abhishek Manohar,B.M.S. College of Engineering,1,0,0,2.0
40664,Abhishek Mathur,Indian Institute of Science Bangalore,1,0,0,2.0
40665,Abhishek Y N,B.M.S. College of Engineering,1,0,0,2.0
40666,Dhiraj Kumar Jha,Indian Institute of Science Bangalore,1,0,0,2.0
40667,Dhiraj Kalamkar,International Institute of Information Technology Bangalore,1,0,0,2.0
40668,Neha Dhirendra Sirur,R V College of Engineering,1,0,0,2.0
40669,Dhivakar,CMR Institute of Technology,1,0,0,2.0
40670,Dhivya,CMR Institute of Technology,1,0,0,2.0
40671,S Dhivya,International Institute of Information Technology Bangalore,1,0,0,2.0
40672,H P Abhishek,R V College of Engineering,1,0,0,2.0
40673,Roshan Srihari,PES University,1,0,0,2.0
40674,Roshin Thomas,PES University,1,0,0,2.0
40675,Roshni Venkatesh,PES University,1,0,0,2.0
40676,M R Dhilip,R V College of Engineering,1,0,0,2.0
40677,Dhiman Roy,Indian Institute of Science Bangalore,1,0,0,2.0
40678,Vijayakumar Kadappaa^,B.M.S. College of Engineering,1,0,0,2.0
40679,Padmaja Kadiri,PES University,1,0,0,2.0
40680,Pratik Kamalappa Kadlimatti,R V College of Engineering,1,0,0,2.0
40681,Prateek Aryan,B.M.S. College of Engineering,1,0,0,2.0
40682,Aryan Rai,R V College of Engineering,1,0,0,2.0
40683,Aryan Raj Rout,B.M.S. College of Engineering,1,0,0,2.0
40684,Munishamaiah Krishna,R V College of Engineering,1,0,0,2.0
40685,Murali Krishna NL,PES University,1,0,0,2.0
40686,P Murali Krishna,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40687,Suresh Kagal,International Institute of Information Technology Bangalore,1,0,0,2.0
40688,C Niranjana,Dayananda Sagar College of Engineering,1,0,0,2.0
40689,C Patnaik,Indian Institute of Science Bangalore,1,0,0,2.0
40690,C Phanimala,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40691,Sudarshana C Poojary,B.M.S. College of Engineering,1,0,0,2.0
40692,Siddharaj Dhegaskar,PES University,1,0,0,2.0
40693,Dhiksha Rathis,B.M.S. College of Engineering,1,0,0,2.0
40694,Rousk,Indian Institute of Science Bangalore,1,0,0,2.0
40695,Rout,CMR Institute of Technology,1,0,0,2.0
40696,Abhishek Kallolikar,PES University,1,0,0,2.0
40697,Abhishek Kar,Indian Institute of Science Bangalore,1,0,0,2.0
40698,Abhishek Kaswan,International Institute of Information Technology Bangalore,1,0,0,2.0
40699,Abhishek Krishna Puranik,B.M.S. College of Engineering,1,0,0,2.0
40700,roy,Dayananda Sagar College of Engineering,1,0,0,2.0
40701,Abhishek H,B.M.S. College of Engineering,1,0,0,2.0
40702,Abhishek H Hulibandi,PES University,1,0,0,2.0
40703,Abhishek H K,B.M.S. College of Engineering,1,0,0,2.0
40704,Dheeraj Kumar Dixit,International Institute of Information Technology Bangalore,1,0,0,2.0
40705,Abhishek Das,International Institute of Information Technology Bangalore,1,0,0,2.0
40706,Niel Abhishek J David,PES University,1,0,0,2.0
40707,G Abhishek,R V College of Engineering,1,0,0,2.0
40708,Sutapa Roy,Indian Institute of Science Bangalore,1,0,0,2.0
40709,Tapas Roy,Indian Institute of Science Bangalore,1,0,0,2.0
40710,Ushashi Roy,Indian Institute of Science Bangalore,1,0,0,2.0
40711,Ushasi Roy,Indian Institute of Science Bangalore,1,0,0,2.0
40712,Abhishek Hiremath,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40713,ABHISHEK N HIREMATH,PES University,1,0,0,2.0
40714,Muntha Sai Dheeraj,PES University,1,0,0,2.0
40715,Sai Dheeraj Nadella,International Institute of Information Technology Bangalore,1,0,0,2.0
40716,Dheeraj R,B.M.S. College of Engineering,1,0,0,2.0
40717,Dheeraj Sudarshan,PES University,1,0,0,2.0
40718,T Dheeraj,R V College of Engineering,1,0,0,2.0
40719,Dheevatsa Mudigere,Indian Institute of Science Bangalore,1,0,0,2.0
40720,AS Chethan,B.M.S. College of Engineering,1,0,0,2.0
40721,Guru Prasad AS,Indian Institute of Science Bangalore,1,0,0,2.0
40722,AS Raghunath,PES University,1,0,0,2.0
40723,Narrain Prithvi Dharuman,Indian Institute of Science Bangalore,1,0,0,2.0
40724,P Edwin Dhas,B.M.S. College of Engineering,1,0,0,2.0
40725,John T Mesia Dhas,International Institute of Information Technology Bangalore,1,0,0,2.0
40726,Dhashin Krishna,Indian Institute of Science Bangalore,1,0,0,2.0
40727,Dhatri Shankari T M,Indian Institute of Science Bangalore,1,0,0,2.0
40728,Dhatri Shankari T M,PES University,1,0,0,2.0
40729,Shankramma S Dhavalagimath,Dayananda Sagar College of Engineering,1,0,0,2.0
40730,Dhawal Jain,International Institute of Information Technology Bangalore,1,0,0,2.0
40731,C Prakash,B.M.S. College of Engineering,1,0,0,2.0
40732,Pramod C,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40733,M Dheemanth,B.M.S. College of Engineering,1,0,0,2.0
40734,K Dheemonth,R V College of Engineering,1,0,0,2.0
40735,Dheepa Srinivasan,R V College of Engineering,1,0,0,2.0
40736,Dharrao DS,B.M.S. College of Engineering,1,0,0,2.0
40737,Sumegh Roychowdhury,International Institute of Information Technology Bangalore,1,0,0,2.0
40738,Srikar RP,Indian Institute of Science Bangalore,1,0,0,2.0
40739,RS,B.M.S. College of Engineering,1,0,0,2.0
40740,RS,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40741,Kai Wang,Indian Institute of Science Bangalore,1,0,0,2.0
40742,Kaifee Sayeed,B.M.S. College of Engineering,1,0,0,2.0
40743,Kailas S Vel,Indian Institute of Science Bangalore,1,0,0,2.0
40744,B Viresh Bhan,Indian Institute of Science Bangalore,1,0,0,2.0
40745,Chirag B Bharadwaj,B.M.S. College of Engineering,1,0,0,2.0
40746,Krishna Nagaraj,International Institute of Information Technology Bangalore,1,0,0,2.0
40747,Krishna S Nandakumar,Indian Institute of Science Bangalore,1,0,0,2.0
40748,Aryennh Kulkarni,R V College of Engineering,1,0,0,2.0
40749,AS,B.M.S. College of Engineering,1,0,0,2.0
40750,C AS,B.M.S. College of Engineering,1,0,0,2.0
40751,Chandrashekhar AS,B.M.S. College of Engineering,1,0,0,2.0
40752,Dharini Raghavan,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40753,MS Dharmaprakash,B.M.S. College of Engineering,1,0,0,2.0
40754,Suraj Dharmapuram,Indian Institute of Science Bangalore,1,0,0,2.0
40755,R Dhaya,B.M.S. College of Engineering,1,0,0,2.0
40756,Vivek RS,Indian Institute of Science Bangalore,1,0,0,2.0
40757,RSwetha,B.M.S. College of Engineering,1,0,0,2.0
40758,Abhishek Appaji,PES University,1,0,0,2.0
40759,B Abhishek,Indian Institute of Science Bangalore,1,0,0,2.0
40760,Abhishek H Chachadi,R V College of Engineering,1,0,0,2.0
40761,Ruan,CMR Institute of Technology,1,0,0,2.0
40762,Ruan,PES University,1,0,0,2.0
40763,Dharneesh Kumar,PES University,1,0,0,2.0
40764,C Priya,International Institute of Information Technology Bangalore,1,0,0,2.0
40765,C Priyanka,R V College of Engineering,1,0,0,2.0
40766,R C,B.M.S. College of Engineering,1,0,0,2.0
40767,Radha R C,B.M.S. College of Engineering,1,0,0,2.0
40768,V Abhiram,PES University,1,0,0,2.0
40769,Abhirami Santhosh,Indian Institute of Science Bangalore,1,0,0,2.0
40770,Abhirup MVNS,PES University,1,0,0,2.0
40771,Abhisek K Behera,Indian Institute of Science Bangalore,1,0,0,2.0
40772,Rupa Shree S,R V College of Engineering,1,0,0,2.0
40773,Rupali Suraskar,International Institute of Information Technology Bangalore,1,0,0,2.0
40774,Rupam Singh,Dayananda Sagar College of Engineering,1,0,0,2.0
40775,Saranya Rubini,PES University,1,0,0,2.0
40776,Ruchika Shashidhara,PES University,1,0,0,2.0
40777,Sagar Rudagi,B.M.S. College of Engineering,1,0,0,2.0
40778,Abhisek Tamang,Indian Institute of Science Bangalore,1,0,0,2.0
40779,Abhishek,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40780,Abhishek Abhishek,R V College of Engineering,1,0,0,2.0
40781,Sondekola Rudra Swamy,Indian Institute of Science Bangalore,1,0,0,2.0
40782,Ruhhee Tabbussum,Indian Institute of Science Bangalore,1,0,0,2.0
40783,Dharini Hindlatti,PES University,1,0,0,2.0
40784,Bharani B R,Indian Institute of Science Bangalore,1,0,0,2.0
40785,B Bharanidharan,Indian Institute of Science Bangalore,1,0,0,2.0
40786,Bharath B Mahadikar,PES University,1,0,0,2.0
40787,Bhargav Sawant B,International Institute of Information Technology Bangalore,1,0,0,2.0
40788,Tomohiro Ryu,Indian Institute of Science Bangalore,1,0,0,2.0
40789,S S,B.M.S. College of Engineering,1,0,0,2.0
40790,S S Sridhar,International Institute of Information Technology Bangalore,1,0,0,2.0
40791,S S Vidya,International Institute of Information Technology Bangalore,1,0,0,2.0
40792,Sai Saahas S,Dayananda Sagar College of Engineering,1,0,0,2.0
40793,S Sachin,PES University,1,0,0,2.0
40794,Shreya Sagar S,B.M.S. College of Engineering,1,0,0,2.0
40795,S Sagar V,PES University,1,0,0,2.0
40796,Dharmaraj,CMR Institute of Technology,1,0,0,2.0
40797,Dharmendra Kumar Pandey,Indian Institute of Science Bangalore,1,0,0,2.0
40798,Yash Dharmesh Mogal,International Institute of Information Technology Bangalore,1,0,0,2.0
40799,Abhiram Manohara,Indian Institute of Science Bangalore,1,0,0,2.0
40800,Kalp Abhinn Aghada,PES University,1,0,0,2.0
40801,Abhiraj,PES University,1,0,0,2.0
40802,Ryan,CMR Institute of Technology,1,0,0,2.0
40803,Ryan Shah,Indian Institute of Science Bangalore,1,0,0,2.0
40804,Ryna Shireen Sheriff,R V College of Engineering,1,0,0,2.0
40805,Ryosuke Yokoi,Indian Institute of Science Bangalore,1,0,0,2.0
40806,AS Shirsat,PES University,1,0,0,2.0
40807,Vikram AS,B.M.S. College of Engineering,1,0,0,2.0
40808,M Vamshi Krishna,B.M.S. College of Engineering,1,0,0,2.0
40809,Krishna Nand Mishra,B.M.S. College of Engineering,1,0,0,2.0
40810,Mithun Krishna T,B.M.S. College of Engineering,1,0,0,2.0
40811,MK Krishna Narasinhan,Indian Institute of Science Bangalore,1,0,0,2.0
40812,Krishna Mohan Tatikonda,International Institute of Information Technology Bangalore,1,0,0,2.0
40813,Krishna,B.M.S. College of Engineering,1,0,0,2.0
40814,Krishna,PES University,1,0,0,2.0
40815,Krishna R Kulkarni,International Institute of Information Technology Bangalore,1,0,0,2.0
40816,E Dharani,R V College of Engineering,1,0,0,2.0
40817,G Dharani,PES University,1,0,0,2.0
40818,C R Siju,Indian Institute of Science Bangalore,1,0,0,2.0
40819,S Samarth,R V College of Engineering,1,0,0,2.0
40820,S Sahana,Dayananda Sagar College of Engineering,1,0,0,2.0
40821,Abhineeth,CMR Institute of Technology,1,0,0,2.0
40822,Varun C R,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40823,C R Vijay,International Institute of Information Technology Bangalore,1,0,0,2.0
40824,C Srinivasan Raghavan,Indian Institute of Science Bangalore,1,0,0,2.0
40825,C Rahul,R V College of Engineering,1,0,0,2.0
40826,C Ramesh,International Institute of Information Technology Bangalore,1,0,0,2.0
40827,C Ramprasad,International Institute of Information Technology Bangalore,1,0,0,2.0
40828,C Sai Ranganath,B.M.S. College of Engineering,1,0,0,2.0
40829,Shivarudrayya I Dharawadmath,PES University,1,0,0,2.0
40830,Fatimah Dhari Jabbar,International Institute of Information Technology Bangalore,1,0,0,2.0
40831,Abhinit Saurabh,B.M.S. College of Engineering,1,0,0,2.0
40832,Abhiram Dandinasivara,Indian Institute of Science Bangalore,1,0,0,2.0
40833,Abhiram Gottumukkala,B.M.S. College of Engineering,1,0,0,2.0
40834,Saichandana S,B.M.S. College of Engineering,1,0,0,2.0
40835,Dhanya M Nayak,B.M.S. College of Engineering,1,0,0,2.0
40836,Bhargavi B Kulkarni,B.M.S. College of Engineering,1,0,0,2.0
40837,B K Bhattacharya,Indian Institute of Science Bangalore,1,0,0,2.0
40838,Bhavana B Kulkarni,B.M.S. College of Engineering,1,0,0,2.0
40839,Kailash M Y,R V College of Engineering,1,0,0,2.0
40840,Vikrant Kaim,International Institute of Information Technology Bangalore,1,0,0,2.0
40841,Krishna Kumari,CMR Institute of Technology,1,0,0,2.0
40842,S B Bhalake,PES University,1,0,0,2.0
40843,Mohanthi Kakarla,PES University,1,0,0,2.0
40844,Asad Tayyab1,B.M.S. College of Engineering,1,0,0,2.0
40845,ASathish Kumar,Indian Institute of Science Bangalore,1,0,0,2.0
40846,Aseem V Borkar,Indian Institute of Science Bangalore,1,0,0,2.0
40847,Dhanyashree Krishnamurthy,Indian Institute of Science Bangalore,1,0,0,2.0
40848,Dhanush Jogi K,B.M.S. College of Engineering,1,0,0,2.0
40849,Dhanush Kumar K,B.M.S. College of Engineering,1,0,0,2.0
40850,Dhanush Karthikeya,PES University,1,0,0,2.0
40851,Varun S Sambanni,R V College of Engineering,1,0,0,2.0
40852,S Sameeksha,PES University,1,0,0,2.0
40853,Samyak S Sarnayak,PES University,1,0,0,2.0
40854,S Sandya,PES University,1,0,0,2.0
40855,Abhinav Rawat,Indian Institute of Science Bangalore,1,0,0,2.0
40856,S Abhinav,Indian Institute of Science Bangalore,1,0,0,2.0
40857,Nandam Dhanush,R V College of Engineering,1,0,0,2.0
40858,Dhanush Rajan,PES University,1,0,0,2.0
40859,Dhanush Vasudevaraju,B.M.S. College of Engineering,1,0,0,2.0
40860,S P Dhanushree,PES University,1,0,0,2.0
40861,Dhanya,B.M.S. College of Engineering,1,0,0,2.0
40862,S Abhinav,R V College of Engineering,1,0,0,2.0
40863,Abhiram Prakash Alamuri,PES University,1,0,0,2.0
40864,S Sarkar,B.M.S. College of Engineering,1,0,0,2.0
40865,M P Dhananjay Kumar,PES University,1,0,0,2.0
40866,S Dhananjay,B.M.S. College of Engineering,1,0,0,2.0
40867,Dhananjaya,B.M.S. College of Engineering,1,0,0,2.0
40868,Ravindranath C,Dayananda Sagar College of Engineering,1,0,0,2.0
40869,Abhinav Vaishya,Indian Institute of Science Bangalore,1,0,0,2.0
40870,Abhinav Vasireddy,PES University,1,0,0,2.0
40871,V S Sanjana,B.M.S. College of Engineering,1,0,0,2.0
40872,Sanjay T Y S,B.M.S. College of Engineering,1,0,0,2.0
40873,S Sanjith,B.M.S. College of Engineering,1,0,0,2.0
40874,Shreshtha Dhankar,Indian Institute of Science Bangalore,1,0,0,2.0
40875,Mihir Dhankshiru,Indian Institute of Science Bangalore,1,0,0,2.0
40876,Ritesh J Dhanorkar,Indian Institute of Science Bangalore,1,0,0,2.0
40877,Dhanraj,B.M.S. College of Engineering,1,0,0,2.0
40878,Dhanraj Dhanraj,International Institute of Information Technology Bangalore,1,0,0,2.0
40879,Dhanush,B.M.S. College of Engineering,1,0,0,2.0
40880,S Savitha,International Institute of Information Technology Bangalore,1,0,0,2.0
40881,S Selvarani,International Institute of Information Technology Bangalore,1,0,0,2.0
40882,S Senthil,Indian Institute of Science Bangalore,1,0,0,2.0
40883,S Shanmugam,Indian Institute of Science Bangalore,1,0,0,2.0
40884,Abhinandan Singla,PES University,1,0,0,2.0
40885,Abhinau K Venkataramanan,International Institute of Information Technology Bangalore,1,0,0,2.0
40886,Abhinav Agarwal,R V College of Engineering,1,0,0,2.0
40887,M Dhanush,PES University,1,0,0,2.0
40888,Dhananjaya Kumar M V,M.S. Ramaiah Institute of Technology,1,0,0,2.0
40889,Shashank Dhananjaya,B.M.S. College of Engineering,1,0,0,2.0
40890,G Dhanaprakaash,Indian Institute of Science Bangalore,1,0,0,2.0
40891,Geetika Dhand,International Institute of Information Technology Bangalore,1,0,0,2.0
40892,S Saravanan,B.M.S. College of Engineering,1,0,0,2.0
40893,S Saravanan,PES University,1,0,0,2.0
40894,Abhinav GA,Dayananda Sagar College of Engineering,1,0,0,2.0
40895,Abhinav Mohan,PES University,1,0,0,2.0
40896,C Ray,B.M.S. College of Engineering,1,0,0,2.0
40897,Rudramurthy V C,B.M.S. College of Engineering,1,0,0,2.0
40898,C S Sahana,B.M.S. College of Engineering,1,0,0,2.0
40899,S Sathyanarayanan,R V College of Engineering,1,0,0,2.0
40900,KR Vijayalakshmi,B.M.S. College of Engineering,1,0,0,2.0
40901,KR Vishnu,International Institute of Information Technology Bangalore,1,0,0,2.0
40902,Kranthi Kumar Vaidyula,Indian Institute of Science Bangalore,1,0,0,2.0
40903,Kratharth,B.M.S. College of Engineering,1,0,0,2.0
40904,Kripa Shanker,Indian Institute of Science Bangalore,1,0,0,2.0
40905,M Krisha,International Institute of Information Technology Bangalore,1,0,0,2.0
40906,Vinayak Krishan Prasad,R V College of Engineering,1,0,0,2.0
40907,Niranjan KR,B.M.S. College of Engineering,1,0,0,2.0
40908,KR Radhika,B.M.S. College of Engineering,1,0,0,2.0
40909,KR Varsha,PES University,1,0,0,2.0
40910,Shital Kakad,B.M.S. College of Engineering,1,0,0,2.0
40911,S Satrajeeth,International Institute of Information Technology Bangalore,1,0,0,2.0
40912,Mayur Dhake,Indian Institute of Science Bangalore,1,0,0,2.0
40913,s c Shyamala,PES University,1,0,0,2.0
40914,C S Swamy,PES University,1,0,0,2.0
40915,B V Abhinav,PES University,1,0,0,2.0
40916,S Sharan,R V College of Engineering,1,0,0,2.0
40917,Sharanya S,B.M.S. College of Engineering,1,0,0,2.0
40918,Dhamodharan Prabhu,Indian Institute of Science Bangalore,1,0,0,2.0
40919,Mihir Dhanakshirur,Indian Institute of Science Bangalore,1,0,0,2.0
40920,K Dhanalakshmi,Dayananda Sagar College of Engineering,1,0,0,2.0
40921,K M Dhanalakshmi,PES University,1,0,0,2.0
40922,Dhanalakshmi M V,International Institute of Information Technology Bangalore,1,0,0,2.0
40923,Dhanalakshmi R,B.M.S. College of Engineering,1,0,0,2.0
40924,H R Dhanalaxmi,R V College of Engineering,1,0,0,2.0
40925,Dhanamma,B.M.S. College of Engineering,1,0,0,2.0
40926,Dhananjay,B.M.S. College of Engineering,1,0,0,2.0
40927,S Sharanya,PES University,1,0,0,2.0
